s1508,600018,上港集团,航运港口,5.17,2.33,11.09,32.4200913,0.9267356
s1509,600019,宝钢股份,钢铁行业,5.53,3.54,12.07,23.3294256,0.8734771
s1510,600020,中原高速,铁路公路,3.43,1.94,10.6,17.2055427,0.928844
s1511,600021,上海电力,电力行业,10.61,3.79,35.3,21.6439226,0.9062523
s1512,600022,山东钢铁,钢铁行业,1.4,1.4,1.62,0.0,0.8947767
s1513,600023,浙能电力,电力行业,4.95,3.09,15.38,15.1342555,1.4071757
s1514,600025,华能水电,电力行业,6.99,2.23,8.83,72.1212121,1.0203823
s1515,600026,中远海能,航运港口,12.63,3.3,21.04,52.5930101,0.478958
s1516,600027,华电国际,电力行业,6.44,4.13,7.32,72.4137931,0.9262251
s1517,600028,XD中国石,石油行业,6.21,3.85,13.88,23.5294118,0.9190463
s1518,600029,南方航空,航空机场,6.14,2.25,16.74,26.8461008,0.9021438
s1519,600030,中信证券,证券,19.85,9.04,38.4,36.8188011,0.915977
s1520,600031,三一重工,工程机械,16.58,4.55,50.3,26.295082,0.7435738
s1521,600032,浙江新能,电力行业,12.7,4.21,19.7,54.8095546,1.7094787
s1522,600033,福建高速,铁路公路,3.05,2.67,3.48,46.9135802,0.9595135
s1523,600035,楚天高速,铁路公路,3.83,3.19,4.61,45.0704225,0.7747093
s1524,600036,招商银行,银行,33.17,9.41,58.92,47.990305,1.1430509
s1525,600037,XD歌华有,文化传媒,8.51,5.72,53.17,5.8798736,0.9214854
s1526,600038,中直股份,航天航空,39.03,13.84,93.18,31.7494328,0.8195687
s1527,600039,四川路桥,工程建设,9.55,9.43,15.91,1.8518519,1.2599781
s1528,600048,保利发展,房地产开发,13.12,4.83,21.77,48.9374262,0.7379643
s1529,600050,中国联通,通信服务,4.83,3.3,9.29,25.542571,1.0202909
s1530,600051,宁波联合,综合行业,7.01,6.52,9.75,15.1702786,0.7931945
s1531,600052,东望时代,文化传媒,4.27,4.25,5.63,1.4492754,0.9515233
s1532,600053,九鼎投资,多元金融,12.27,5.0,77.58,10.0165335,1.530913
s1533,600054,黄山旅游,旅游酒店,12.83,7.08,27.2,28.5785288,0.9905752
s1534,600055,万东医疗,医疗器械,19.99,5.88,86.11,17.5869376,1.182489
s1535,600056,中国医药,医药商业,13.21,9.73,44.26,10.0781929,1.1711545
s1536,600057,厦门象屿,物流行业,8.44,3.53,12.92,52.2896699,1.2450441
s1537,600058,五矿发展,贸易行业,9.7,5.89,15.6,39.2378991,1.1325613
s1538,600059,古越龙山,酿酒行业,10.35,6.26,21.3,27.1941489,0.7200031
s1539,600060,海信视像,家电行业,23.28,7.31,37.0,53.7891546,0.5914863
s1540,600061,国投资本,证券,7.05,3.61,39.1,9.6928712,0.9252443
s1541,600062,华润双鹤,化学制药,17.11,10.66,37.44,24.0851382,0.8210886
s1542,600063,皖维高新,化纤行业,4.94,1.85,15.08,23.3560091,1.0761181
s1543,600064,南京高科,房地产开发,6.53,5.8,35.58,2.4513096,0.8127601
s1544,600066,宇通客车,汽车整车,13.54,6.89,33.43,25.0565185,0.9195319
s1545,600067,冠城大通,房地产开发,2.59,2.59,15.47,0.0,1.0186964
s1546,600068,葛洲坝,,0.0,None,None,None,None
s1547,600070,浙江富润,互联网服务,0.0,4.22,27.97,-17.7684211,0.0
s1548,600071,凤凰光学,光学光电子,21.21,4.68,61.58,29.0509666,0.7589307
s1549,600072,中船科技,船舶制造,25.17,5.93,44.38,50.0390117,0.9840423
s1550,600073,上海梅林,食品饮料,7.36,5.31,19.18,14.7801009,0.952046
s1551,600075,新疆天业,化学原料,4.68,4.64,6.55,2.0942408,0.7154785
s1552,600076,康欣新材,装修建材,2.57,2.54,18.48,0.1882058,0.6538974
s1553,600077,宋都股份,房地产开发,0.0,1.39,16.06,-9.4751193,0.0
s1554,600079,人福医药,化学制药,25.13,8.35,53.39,37.2557726,0.8739394
s1555,600080,金花股份,中药,7.29,3.7,21.75,19.8891967,0.9164589
s1556,600081,东风科技,汽车零部件,12.23,5.02,31.98,26.7433234,1.1288278
s1557,600082,海泰发展,房地产开发,3.07,2.88,4.5,11.7283951,0.7209615
s1558,600083,博信股份,通信设备,6.91,3.27,30.65,13.2943755,0.7020532
s1559,600084,中葡股份,酿酒行业,7.67,2.08,14.4,45.3733766,0.8458551
s1560,600085,同仁堂,中药,54.27,12.88,64.28,80.5252918,0.9004248
s1561,600088,中视传媒,文化传媒,15.83,6.9,26.3,46.0309278,0.4869842
s1562,600089,特变电工,电网设备,22.2,5.51,30.84,65.8902487,0.7750111
s1563,600094,大名城,房地产开发,3.08,2.91,28.18,0.6727345,0.8427029
s1564,600095,湘财股份,证券,7.62,3.22,20.13,26.0201064,0.9245134
s1565,600096,云天化,化肥行业,16.68,16.49,24.79,2.2891566,1.170484
s1566,600097,开创国际,农牧饲渔,9.39,8.24,30.5,5.1662174,0.8016718
s1567,600098,广州发展,电力行业,6.13,5.1,6.79,60.9467456,1.0514845
s1568,600099,林海股份,交运设备,9.01,4.42,21.57,26.7638484,0.9154977
s1569,600100,同方股份,计算机设备,9.4,3.91,10.55,82.6807229,0.99636
s1570,600101,明星电力,电力行业,9.46,8.17,9.75,81.6455696,1.5488715
s1571,600102,莱钢股份,,0.0,None,None,None,None
s1572,600103,青山纸业,造纸印刷,3.11,2.16,3.2,91.3461538,1.5940294
s1573,600104,上汽集团,汽车整车,14.09,11.17,37.66,11.0230276,0.8375557
s1574,600105,永鼎股份,通信设备,0.0,2.77,43.43,-6.8125922,0.0
s1575,600106,重庆路桥,铁路公路,4.45,2.4,16.1,14.9635036,0.984384
s1576,600107,美尔雅,纺织服装,5.1,3.96,23.22,5.9190031,1.2703086
s1577,600108,亚盛集团,农牧饲渔,3.02,2.35,14.57,5.4828151,0.885303
s1578,600109,国金证券,证券,8.64,5.74,33.98,10.2691218,0.9249911
s1579,600110,诺德股份,电池,6.77,3.4,25.59,15.1870212,1.4007394
s1580,600111,北方稀土,小金属,23.56,8.28,99.84,16.6885103,0.9950279
s1581,600113,浙江东日,综合行业,7.08,4.25,24.16,14.2139628,0.801377
s1582,600114,东睦股份,通用设备,7.28,5.56,25.19,8.7620988,1.0970165
s1583,600115,中国东航,航空机场,4.74,2.24,13.98,21.2947189,0.7779415
s1584,600116,三峡水利,电力行业,8.95,6.1,38.28,8.8564326,0.9072776
s1585,600117,西宁特钢,钢铁行业,0.0,2.58,13.29,-24.0896359,0.0
s1586,600118,中国卫星,航天航空,28.81,9.04,81.9,27.13423,1.3474912
s1587,600119,长江投资,物流行业,5.8,5.52,8.15,10.6463878,0.6214912
s1588,600120,浙江东方,多元金融,3.71,3.36,53.3,0.700841,1.1646915
s1589,600121,郑州煤电,煤炭行业,4.31,1.71,15.08,19.4465221,0.9425852
s1590,600123,兰花科创,煤炭行业,8.1,8.09,16.14,0.1242236,1.329391
s1591,600125,铁龙物流,物流行业,5.95,4.39,20.3,9.805154,0.8793863
s1592,600126,杭钢股份,钢铁行业,4.37,2.73,15.69,12.654321,1.4444061
s1593,600127,金健米业,农牧饲渔,7.1,2.59,16.38,32.7048586,0.9419885
s1594,600128,弘业股份,贸易行业,7.93,4.7,30.12,12.7065303,1.1742919
s1595,600129,太极集团,中药,60.67,5.68,68.44,87.6195029,0.9183776
s1596,600130,波导股份,消费电子,4.19,2.54,19.19,9.9099099,1.0755222
s1597,600131,国网信通,互联网服务,20.76,3.55,27.54,71.7382243,0.8427704
s1598,600132,重庆啤酒,酿酒行业,96.25,11.35,209.99,42.7406363,0.791482
s1599,600133,东湖高新,工程建设,5.96,5.08,6.61,57.5163399,1.0495059
s1600,600135,乐凯胶片,塑料制品,7.34,4.95,30.77,9.2563904,1.1146401
s1601,600137,浪莎股份,纺织服装,17.34,7.24,53.68,21.7484927,1.2730252
s1602,600138,中青旅,旅游酒店,12.77,8.91,30.8,17.6336227,0.9250732
s1603,600141,兴发集团,化肥行业,21.5,8.51,58.38,26.0477241,1.02664
s1604,600143,金发科技,塑料制品,8.54,3.5,32.8,17.2013652,0.9974601
s1605,600148,长春一东,汽车零部件,18.25,5.64,47.34,30.2398082,1.7790352
s1606,600149,廊坊发展,贸易行业,4.98,3.99,38.84,2.8407461,0.8227672
s1607,600150,中国船舶,船舶制造,32.28,9.1,87.49,29.5700982,1.3032471
s1608,600151,航天机电,光伏设备,8.97,3.51,20.64,31.8739054,1.0309841
s1609,600152,维科技术,电子元件,8.52,4.65,19.24,26.5250171,1.1899503
s1610,600153,建发股份,贸易行业,10.81,4.9,27.0,26.7420814,1.0900798
s1611,600155,华创云信,证券,6.17,6.15,8.12,1.0152284,1.065469
s1612,600156,华升股份,纺织服装,4.13,2.86,18.0,8.3883752,0.752938
s1613,600157,永泰能源,电力行业,1.44,1.16,30.2,0.9641873,1.2668091
s1614,600158,中体产业,文化传媒,10.4,4.49,40.16,16.568545,0.8863867
s1615,600159,大龙地产,房地产开发,2.59,2.39,3.77,14.4927536,0.4789791
s1616,600160,巨化股份,化学制品,13.29,13.0,19.47,4.4822257,0.9867814
s1617,600161,天坛生物,生物制品,26.63,10.76,55.5,35.4716138,0.9657943
s1618,600162,香江控股,房地产开发,1.89,1.62,13.75,2.2258862,0.7006952
s1619,600163,中闽能源,电力行业,5.46,2.61,11.18,33.2555426,1.154883
s1620,600165,宁科生物,化学制品,3.72,3.03,33.09,2.2954092,1.2353537
s1621,600166,福田汽车,汽车整车,3.38,1.49,29.09,6.8478261,1.155923
s1622,600167,联美控股,电力行业,6.72,5.82,29.67,3.7735849,1.0621374
s1623,600168,武汉控股,公用事业,5.88,4.7,19.4,8.0272109,0.8961187
s1624,600169,太原重工,专用设备,2.42,1.7,29.02,2.6354319,0.9132813
s1625,600170,上海建工,工程建设,2.61,2.5,19.99,0.6289308,0.8756971
s1626,600171,上海贝岭,半导体,18.47,3.83,40.48,39.9454297,0.8895841
s1627,600172,黄河旋风,非金属材料,4.15,2.24,30.77,6.6947073,0.9660762
s1628,600173,卧龙地产,房地产开发,5.1,4.92,6.23,13.740458,1.2584034
s1629,600176,中国巨石,玻璃玻纤,14.46,6.87,35.0,26.9818699,1.0110929
s1630,600177,雅戈尔,纺织服装,6.32,5.63,25.87,3.4090909,0.6733417
s1631,600178,东安动力,汽车零部件,6.36,3.6,18.51,18.5110664,0.6771196
s1632,600179,安通控股,物流行业,2.73,2.72,3.68,1.0416667,1.185355
s1633,600180,瑞茂通,物流行业,5.74,5.2,7.25,26.3414634,0.8597115
s1634,600183,生益科技,电子元件,14.59,8.15,36.8,22.478185,1.5821101
s1635,600184,光电股份,专用设备,13.04,8.81,54.5,9.2580433,1.1933266
s1636,600185,格力地产,房地产开发,6.77,3.55,43.55,8.05,1.1962448
s1637,600186,莲花健康,食品饮料,2.83,1.22,10.5,17.3491379,0.9863827
s1638,600187,国中水务,公用事业,2.79,2.01,17.3,5.1013734,1.1150724
s1639,600188,兖矿能源,煤炭行业,28.27,26.75,56.14,5.1718272,0.856647
s1640,600189,泉阳泉,食品饮料,6.08,2.92,22.54,16.1060143,0.7759328
s1641,600190,锦州港,航运港口,2.95,2.83,4.32,8.0536913,1.0304058
s1642,600191,华资实业,食品饮料,5.7,2.4,24.8,14.7321429,0.9703853
s1643,600192,长城电工,电网设备,5.45,3.44,20.05,12.1011439,1.0522498
s1644,600193,创兴资源,装修装饰,5.01,2.2,33.1,9.0938511,0.9199054
s1645,600195,中牧股份,农药兽药,11.72,9.44,40.28,7.3929961,0.9873526
s1646,600196,复星医药,化学制药,30.66,7.95,91.69,27.1196561,0.9451413
s1647,600197,伊力特,酿酒行业,28.03,8.13,36.96,69.0253208,0.9610103
s1648,600198,大唐电信,通信设备,6.85,4.65,55.0,4.3694141,0.9827255
s1649,600199,金种子酒,酿酒行业,24.58,4.26,32.87,71.0241174,0.7680394
s1650,600200,江苏吴中,化学制药,7.03,4.27,42.47,7.2251309,1.0541426
s1651,600201,XD生物股,农药兽药,9.26,8.48,12.66,18.6602871,0.6458472
s1652,600202,哈空调,电源设备,5.18,4.38,6.68,34.7826087,0.7448331
s1653,600203,福日电子,消费电子,6.07,3.9,25.77,9.9222679,0.7572548
s1654,600206,有研新材,小金属,13.05,5.8,26.3,35.3658537,1.05193
s1655,600207,安彩高科,光伏设备,5.86,5.63,7.28,13.9393939,1.1282067
s1656,600208,新湖中宝,房地产开发,2.47,2.4,10.65,0.8484848,0.7306616
s1657,600210,紫江企业,包装材料,5.04,2.6,12.65,24.278607,1.1137451
s1658,600211,西藏药业,中药,53.03,9.44,182.07,25.2505358,0.6811
s1659,600212,绿能慧充,电力行业,9.36,2.34,13.8,61.2565445,1.1735341
s1660,600213,亚星客车,汽车整车,10.03,4.56,21.9,31.5455594,0.5903876
s1661,600215,派斯林,通用设备,9.27,5.65,9.39,96.7914439,1.8900447
s1662,600216,浙江医药,化学制药,11.01,7.81,42.4,9.2512287,0.9735914
s1663,600217,中再资环,环保行业,4.59,2.35,15.79,16.6666667,0.8422051
s1664,600218,XD全柴动,汽车零部件,8.48,4.08,24.47,21.5792055,1.2196543
s1665,600219,南山铝业,有色金属,2.99,2.0,6.13,23.9709443,0.7376753
s1666,600220,江苏阳光,纺织服装,2.2,2.2,3.97,0.0,1.3718376
s1667,600221,海航控股,航空机场,1.62,1.2,10.56,4.4871795,0.9984427
s1668,600222,太龙药业,中药,5.58,3.05,17.99,16.9344043,0.9826816
s1669,600223,福瑞达,生物制品,10.36,2.54,19.1,47.2222222,1.1021067
s1670,600225,卓朗科技,软件开发,6.01,2.88,8.1,59.9616858,0.7501128
s1671,600226,瀚叶股份,农药兽药,2.39,2.38,2.8,2.3809524,0.9792894
s1672,600227,赤天化,化学制药,2.75,2.62,3.38,17.1052632,0.8433344
s1673,600228,返利科技,互联网服务,11.6,5.97,16.7,52.4697111,0.7236393
s1674,600229,城市传媒,文化传媒,8.8,5.74,11.85,50.0818331,0.7663014
s1675,600230,沧州大化,化学制品,14.09,7.48,53.99,14.2119974,0.9946333
s1676,600231,凌钢股份,钢铁行业,2.19,2.03,13.39,1.4084507,1.0159287
s1677,600232,金鹰股份,纺织服装,5.14,3.67,15.96,11.9609439,0.7618639
s1678,600233,圆通速递,物流行业,14.43,6.99,41.18,21.7607488,1.3633821
s1679,600234,科新发展,房地产开发,5.65,3.32,36.7,6.9802277,0.405261
s1680,600235,民丰特纸,造纸印刷,5.23,3.5,11.12,22.7034121,0.9935085
s1681,600236,桂冠电力,电力行业,5.43,2.69,13.85,24.5519713,0.9899047
s1682,600237,铜峰电子,电子元件,7.6,2.71,10.18,65.4618474,1.6100588
s1683,600238,海南椰岛,酿酒行业,11.01,3.85,32.78,24.7493951,0.7559838
s1684,600239,云南城投,房地产开发,2.04,2.04,2.57,0.0,1.1687786
s1685,600241,时代万恒,电池,7.51,7.51,9.93,0.0,0.6531671
s1686,600243,青海华鼎,通用设备,4.22,2.05,22.3,10.7160494,1.1032946
s1687,600246,万通发展,房地产开发,0.0,2.6,12.93,-25.1694095,0.0
s1688,600248,陕建股份,工程建设,4.8,4.03,7.73,20.8108108,0.9232123
s1689,600249,两面针,美容护理,5.32,3.2,17.4,14.9295775,1.6610974
s1690,600250,南纺股份,贸易行业,5.94,3.4,20.56,14.8018648,0.4824776
s1691,600251,冠农股份,农牧饲渔,8.81,4.59,35.74,13.5473515,0.88135
s1692,600252,中恒集团,中药,2.42,2.35,40.43,0.1838235,0.9780141
s1693,600253,天方药业,,0.0,None,None,None,None
s1694,600255,鑫科材料,有色金属,1.97,1.96,3.18,0.8196721,1.4396742
s1695,600256,广汇能源,石油行业,7.28,2.4,49.68,10.321489,1.0197309
s1696,600257,大湖股份,农牧饲渔,6.1,3.21,21.5,15.8009841,1.0798604
s1697,600258,首旅酒店,旅游酒店,20.24,9.22,35.39,42.1092854,1.0348923
s1698,600259,广晟有色,小金属,34.84,14.8,101.37,23.1488968,0.9518837
s1699,600261,阳光照明,家电行业,3.45,2.77,45.5,1.5913878,1.0234364
s1700,600262,北方股份,专用设备,21.46,14.65,22.58,85.8764187,0.7607344
s1701,600263,路桥建设,,0.0,None,None,None,None
s1702,600266,城建发展,房地产开发,5.14,3.29,27.78,7.5541037,0.8362315
s1703,600267,海正药业,化学制药,11.17,10.03,13.54,32.4786325,0.8550556
s1704,600268,国电南自,电网设备,7.18,3.41,37.0,11.2235784,0.6649295
s1705,600269,赣粤高速,铁路公路,3.52,3.21,4.14,33.3333333,0.8514567
s1706,600270,外运发展,,0.0,None,None,None,None
s1707,600271,航天信息,互联网服务,14.61,9.5,103.4,5.4419595,0.9167691
s1708,600272,开开实业,医药商业,8.58,5.91,28.66,11.7362637,1.078995
s1709,600273,嘉化能源,化学制品,8.82,4.33,20.42,27.9055314,1.0577979
s1710,600276,恒瑞医药,化学制药,46.4,24.4,116.87,23.7914999,0.7549577
s1711,600277,亿利洁能,化学原料,3.13,2.48,20.8,3.5480349,1.0230432
s1712,600278,东方创业,贸易行业,7.44,5.06,28.67,10.0804744,0.5194709
s1713,600279,重庆港,航运港口,4.06,3.28,21.65,4.2460533,0.8468788
s1714,600280,中央商场,商业百货,2.52,1.37,50.56,2.3378736,0.7313905
s1715,600281,华阳新材,小金属,3.89,3.17,8.99,12.371134,1.2709076
s1716,600282,南钢股份,钢铁行业,3.35,3.11,4.15,23.0769231,1.1576658
s1717,600283,钱江水利,公用事业,14.39,11.59,18.26,41.9790105,0.7814441
s1718,600284,浦东建设,工程建设,5.95,5.95,7.7,0.0,1.0283963
s1719,600285,羚锐制药,中药,15.2,6.81,17.97,75.1792115,0.8836165
s1720,600287,江苏舜天,商业百货,4.88,3.85,22.26,5.5947854,0.8620771
s1721,600288,大恒科技,电子元件,12.0,4.54,39.79,21.1631206,1.0716289
s1722,600292,远达环保,环保行业,5.64,4.45,42.67,3.1135531,0.7523344
s1723,600293,三峡新材,通信设备,2.66,1.81,15.15,6.3718141,0.4896088
s1724,600295,鄂尔多斯,钢铁行业,13.71,6.1,45.57,19.2804662,1.2330071
s1725,600297,广汇汽车,汽车服务,2.07,2.0,32.12,0.2324037,0.965068
s1726,600298,安琪酵母,食品饮料,36.78,12.1,71.95,41.2364244,0.7481356
s1727,600299,安迪苏,化学制品,7.79,3.7,32.4,14.2508711,0.8198045
s1728,600300,维维股份,食品饮料,3.03,2.39,15.27,4.9689441,0.7330077
s1729,600301,华锡有色,贸易行业,16.95,4.3,21.48,73.6321304,0.8942686
s1730,600302,标准股份,专用设备,4.94,3.51,9.34,24.5283019,1.3958774
s1731,600305,恒顺醋业,食品饮料,10.89,8.25,40.18,8.2680864,0.8573748
s1732,600307,酒钢宏兴,钢铁行业,1.53,1.53,1.81,0.0,0.8701269
s1733,600308,华泰股份,造纸印刷,3.64,2.53,17.74,7.2978304,1.1347368
s1734,600309,万华化学,化学制品,89.74,11.4,150.18,56.4490561,0.8587633
s1735,600310,桂东电力,电力行业,4.68,2.85,49.98,3.8828771,1.2616307
s1736,600312,平高电气,电网设备,11.98,4.89,14.56,73.319545,1.1014914
s1737,600313,农发种业,农牧饲渔,8.58,1.93,25.87,27.7777778,0.7654767
s1738,600315,上海家化,美容护理,28.94,23.7,76.48,9.928003,0.8104208
s1739,600316,洪都航空,航天航空,22.72,21.31,29.57,17.0702179,0.9127225
s1740,600317,营口港,,0.0,None,None,None,None
s1741,600318,新力金融,多元金融,6.12,6.08,7.7,2.4691358,0.9435256
s1742,600319,亚星化学,化学原料,4.79,3.34,13.89,13.7440758,1.0181955
s1743,600320,振华重工,专用设备,3.61,2.68,11.97,10.0107643,0.8464136
s1744,600321,正源股份,装修建材,1.64,1.51,14.7,0.9855951,0.967621
s1745,600322,天房发展,房地产开发,1.75,1.51,10.08,2.8004667,1.5888977
s1746,600323,瀚蓝环境,环保行业,18.37,17.26,20.68,32.4561404,0.9300735
s1747,600325,华发股份,房地产开发,9.9,5.13,24.38,24.7792208,0.6968042
s1748,600326,西藏天路,水泥建材,6.53,4.37,22.2,12.1144139,1.32555
s1749,600327,大东方,医疗服务,4.58,3.29,21.13,7.2309417,0.9496161
s1750,600328,中盐化工,化学原料,8.75,5.31,31.0,13.3904243,0.681493
s1751,600329,达仁堂,中药,44.66,8.44,56.26,75.7423672,0.6947868
s1752,600330,天通股份,非金属材料,12.69,4.32,26.88,37.1010638,1.4351614
s1753,600331,宏达股份,有色金属,4.66,1.58,6.05,68.9038031,0.5960728
s1754,600332,白云山,中药,31.44,8.2,48.46,57.7247889,1.0180872
s1755,600333,长春燃气,燃气,4.72,3.61,14.78,9.9373321,0.9440502
s1756,600335,国机汽车,汽车服务,9.92,4.3,37.93,16.7112697,0.9311622
s1757,600336,澳柯玛,家电行业,5.62,2.9,13.56,25.5159475,0.9121982
s1758,600337,美克家居,装修建材,3.11,2.6,3.64,49.0384615,0.8329107
s1759,600338,西藏珠峰,有色金属,16.92,5.63,54.79,22.9658259,1.3382869
s1760,600339,中油工程,采掘行业,3.75,2.25,6.28,37.2208437,0.8951054
s1761,600340,华夏幸福,房地产开发,2.18,2.14,64.5,0.0641437,0.8809498
s1762,600343,航天动力,专用设备,10.23,6.98,43.98,8.7837838,1.20397
s1763,600345,长江通信,通信设备,22.55,8.98,44.42,38.2900677,0.6660362
s1764,600346,恒力石化,化纤行业,14.26,4.82,49.8,20.9871054,0.5987337
s1765,600348,华阳股份,煤炭行业,7.59,4.06,23.88,17.8102926,1.1488038
s1766,600350,山东高速,铁路公路,6.2,5.53,8.05,26.5873016,1.0615561
s1767,600351,亚宝药业,中药,6.94,4.31,23.2,13.9227104,1.1264398
s1768,600352,浙江龙盛,化学制品,9.19,8.82,10.95,17.370892,1.2166898
s1769,600353,旭光电子,电子元件,8.29,6.74,15.81,17.0893054,0.8955002
s1770,600354,敦煌种业,农牧饲渔,6.4,3.06,39.65,9.1281771,0.9730792
s1771,600355,精伦电子,通信设备,3.38,1.81,25.5,6.6272689,1.0293729
s1772,600356,恒丰纸业,造纸印刷,7.52,5.12,16.97,20.2531646,1.010333
s1773,600357,承德钒钛,,0.0,None,None,None,None
s1774,600358,国旅联合,文化传媒,5.17,2.49,29.78,9.8204471,0.9951095
s1775,600359,新农开发,农牧饲渔,7.48,3.58,22.36,20.7667732,0.8074603
s1776,600360,华微电子,半导体,6.88,3.32,15.21,29.941127,1.1861402
s1777,600361,创新新材,商业百货,4.72,3.07,15.89,12.8705148,1.3429527
s1778,600362,江西铜业,有色金属,18.64,11.51,49.3,18.8674252,1.0985574
s1779,600363,联创光电,光学光电子,37.4,5.6,40.1,92.173913,1.1984023
s1780,600366,宁波韵升,小金属,7.92,4.09,35.09,12.3548387,0.8970111
s1781,600367,红星发展,化学原料,14.27,6.05,28.93,35.9265734,0.4774498
s1782,600368,五洲交通,铁路公路,3.51,3.37,4.59,11.4754098,0.811626
s1783,600369,西南证券,证券,3.64,2.83,27.8,3.2438927,1.0804372
s1784,600370,三房巷,化学制品,2.66,2.3,22.0,1.8274112,0.9743707
s1785,600371,万向德农,农牧饲渔,11.42,5.0,39.0,18.8823529,1.0380367
s1786,600372,中航电子,航天航空,15.09,10.56,50.1,11.4567527,1.0568003
s1787,600373,中文传媒,文化传媒,15.21,8.13,39.5,22.5693338,1.2113727
s1788,600375,汉马科技,工程机械,7.5,3.22,28.7,16.7974882,1.2405763
s1789,600376,首开股份,房地产开发,3.87,3.84,22.5,0.1607717,0.8353152
s1790,600377,宁沪高速,铁路公路,9.46,7.1,11.66,51.754386,1.1432199
s1791,600378,昊华科技,化学制品,34.95,8.03,54.6,57.8054542,0.6242352
s1792,600379,宝光股份,电网设备,9.76,9.3,13.31,11.4713217,0.8308447
s1793,600380,健康元,化学制药,12.69,3.47,30.02,34.7269303,0.9707134
s1794,600381,青海春天,食品饮料,8.13,1.95,50.09,12.8375571,1.5351046
s1795,600382,广东明珠,钢铁行业,4.74,4.7,5.27,7.0175439,0.5388019
s1796,600383,金地集团,房地产开发,7.29,4.3,17.77,22.1974759,0.8874179
s1797,600386,北巴传媒,汽车服务,4.18,2.6,26.99,6.4780648,0.7885061
s1798,600387,海越能源,石油行业,0.0,4.11,28.36,-16.9484536,0.0
s1799,600389,江山股份,农药兽药,21.65,20.35,50.65,4.290429,1.0995222
s1800,600390,五矿资本,多元金融,5.4,4.2,16.29,9.9255583,0.8857673
s1801,600391,航发科技,航天航空,24.47,15.96,25.2,92.0995671,1.8012942
s1802,600392,盛和资源,小金属,12.58,6.17,41.49,18.1483579,1.2171917
s1803,600393,粤泰股份,房地产开发,0.0,1.03,17.85,-6.1236623,0.0
s1804,600395,盘江股份,煤炭行业,6.87,4.8,40.1,5.8640227,0.5415189
s1805,600396,金山股份,电力行业,0.0,1.64,14.37,-12.8829537,0.0
s1806,600397,安源煤业,煤炭行业,2.79,1.68,20.97,5.7542768,1.1205211
s1807,600398,海澜之家,纺织服装,6.61,2.9,21.06,20.4295154,0.8931482
s1808,600399,抚顺特钢,钢铁行业,8.9,2.08,44.69,16.0056325,0.7416949
s1809,600400,红豆股份,纺织服装,3.08,2.8,25.4,1.2389381,1.0550882
s1810,600403,大有能源,煤炭行业,3.96,3.95,5.7,0.5714286,1.0055541
s1811,600405,动力源,电源设备,5.77,5.17,9.7,13.2450331,1.014981
s1812,600406,DR国电南,电网设备,22.79,11.89,81.96,15.5558727,1.1228412
s1813,600408,安泰集团,煤炭行业,2.11,1.5,9.04,8.0901857,1.1827569
s1814,600409,三友化工,化学原料,5.27,3.2,16.67,15.3674833,0.6972678
s1815,600410,华胜天成,互联网服务,7.86,4.52,49.52,7.4222222,1.0106139
s1816,600415,小商品城,商业百货,8.57,3.17,51.25,11.2312812,0.7596086
s1817,600416,湘电股份,电机,17.39,4.12,35.01,42.9588864,0.6734368
s1818,600418,江淮汽车,汽车整车,12.58,4.14,23.59,43.3933162,0.8499538
s1819,600419,天润乳业,食品饮料,16.94,6.78,73.87,15.1438366,0.9759804
s1820,600420,国药现代,化学制药,11.14,8.07,60.65,5.8387219,0.8088135
s1821,600421,华嵘控股,通用设备,12.76,3.37,30.0,35.2609839,3.9663072
s1822,600422,昆药集团,中药,20.8,10.78,26.09,65.44742,1.0126396
s1823,600423,柳化股份,化学原料,2.92,2.91,4.07,0.862069,1.2273416
s1824,600425,XD青松建,水泥建材,4.6,2.5,26.75,8.6597938,0.871998
s1825,600426,华鲁恒升,化学原料,29.96,5.29,52.58,52.1674773,0.6246037
s1826,600428,中远海特,航运港口,6.19,2.69,17.19,24.137931,0.6054165
s1827,600429,三元股份,食品饮料,4.72,4.0,15.59,6.2122519,0.9621536
s1828,600433,冠豪高新,造纸印刷,3.39,2.77,6.6,16.1879896,1.4706635
s1829,600435,北方导航,通信设备,11.13,6.32,65.35,8.1483991,0.8474727
s1830,600436,片仔癀,中药,288.78,32.35,491.88,55.8026679,0.835515
s1831,600438,通威股份,光伏设备,34.26,4.57,67.86,46.9110444,1.1932389
s1832,600439,瑞贝卡,家用轻工,2.43,2.19,14.69,1.92,1.0790682
s1833,600444,国机通用,专用设备,13.11,7.85,20.9,40.3065134,1.0739493
s1834,600446,金证股份,互联网服务,16.78,9.9,19.93,68.5942173,0.9888229
s1835,600448,华纺股份,纺织服装,2.8,2.71,16.7,0.6433167,0.7372902
s1836,600449,宁夏建材,水泥建材,16.25,5.94,43.95,27.1244409,0.6227129
s1837,600452,涪陵电力,电力行业,21.37,6.57,55.55,30.2164149,1.2829951
s1838,600455,博通股份,教育,22.12,18.2,26.19,49.0613267,0.6861213
s1839,600456,宝钛股份,小金属,32.65,11.17,74.48,33.9282894,0.7521442
s1840,600458,时代新材,风电设备,11.63,5.47,68.98,9.69926,0.979074
s1841,600459,贵研铂业,小金属,14.7,8.94,50.11,13.99077,1.1640312
s1842,600460,士兰微,半导体,30.35,3.17,74.78,37.9555928,0.9204284
